pais;destino;actividad;url_actividad;fecha;pais_usuario
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;08/11/2022;Estados Unidos
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;24/10/2022;Canadá
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;13/10/2022;Canadá
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;22/09/2022;Croacia
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;19/09/2022;Desconocido
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;10/09/2022;Chile
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;26/07/2022;Estados Unidos
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;22/07/2022;Estados Unidos
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;20/07/2022;Alemania
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;14/05/2022;Estados Unidos
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;01/05/2022;Estados Unidos
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;31/03/2022;Desconocido
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;12/12/2021;Estados Unidos
