pais;destino;actividad;url_actividad;fecha;pais_usuario
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;01/03/2026;España
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;26/02/2026;Estados Unidos
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;20/02/2026;Suecia
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;08/11/2025;Italia
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;25/09/2025;Alemania
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;23/09/2025;República Dominicana
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;02/09/2025;Alemania
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;23/08/2025;Italia
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;07/08/2025;México
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;02/08/2025;Reino Unido
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;09/05/2025;Reino Unido
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;16/12/2024;Estados Unidos
