pais;ciudad_id;tour_id;titulo_referencia;url
Mexico;puerto-morelos-l112372;1179241;Desde puerto morelos paseo en catamaran con barra libre snorkel y comida;https://www.getyourguide.com/es-es/puerto-morelos-l112372/desde-puerto-morelos-paseo-en-catamaran-con-barra-libre-snorkel-y-comida-t1179241/
Mexico;nuevo-vallarta-l92762;295320;Puerto y nuevo vallarta paseo de lujo en velero al atardecer;https://www.getyourguide.com/es-es/nuevo-vallarta-l92762/puerto-y-nuevo-vallarta-paseo-de-lujo-en-velero-al-atardecer-t295320/
Mexico;bacalar-l95624;981437;Top experience bacalar;https://www.getyourguide.com/es-es/bacalar-l95624/top-experience-bacalar-tour-and-premium-beach-club-all-inclusive-t981437/
Mexico;municipio-oaxaca-de-juarez-l681;616903;Oaxaca excursion a los pueblos mancomunados;https://www.getyourguide.com/es-es/municipio-oaxaca-de-juarez-l681/oaxaca-excursion-a-los-pueblos-mancomunados-t616903/
Mexico;puerto-vallarta-l265;695624;Puerto vallarta;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-traslado-al-aeropuerto-a-zona-mandarina-t695624/
Mexico;aguascalientes-l101538;768284;Aguascalientes paseo enoturistico;https://www.getyourguide.com/es-es/aguascalientes-l101538/aguascalientes-paseo-enoturistico-t768284/
Mexico;municipio-oaxaca-de-juarez-l681;675060;Oaxaca excursion arqueologica monte alban;https://www.getyourguide.com/es-es/municipio-oaxaca-de-juarez-l681/oaxaca-excursion-arqueologica-monte-alban-t675060/
Mexico;san-cristobal-de-las-casas-l2166;691656;San cristobal;https://www.getyourguide.com/es-es/san-cristobal-de-las-casas-l2166/san-cristobal-tour-privado-misol-ha-palenque-y-agua-azuln-t691656/
Mexico;san-cristobal-de-las-casas-l2166;740492;San cristobal;https://www.getyourguide.com/es-es/san-cristobal-de-las-casas-l2166/san-cristobal-tour-del-cafe-en-las-montanas-de-chiapas-t740492/
Mexico;municipio-oaxaca-de-juarez-l681;1079237;Oaxaca;https://www.getyourguide.com/es-es/municipio-oaxaca-de-juarez-l681/oaxaca-tour-privado-a-pie-para-toda-la-familia-t1079237/
Mexico;cancun-l150;1174361;Cancun;https://www.getyourguide.com/es-es/cancun-l150/cancun-tour-gastronomico-tortilla-trails-con-mas-de-15-degustaciones-t1174361/
Mexico;el-cedral-l194729;1243955;Cozumel;https://www.getyourguide.com/es-es/el-cedral-l194729/cozumel-tour-en-quad-por-la-selva-y-cenote-cueva-del-jade-t1243955/
Mexico;bacalar-l95624;418502;Bacalar excursion en paddleboard al amanecer con picnic flotante;https://www.getyourguide.com/es-es/bacalar-l95624/bacalar-excursion-en-paddleboard-al-amanecer-con-picnic-flotante-t418502/
Mexico;ciudad-de-mexico-l194;923343;Clase de salsa y noche de fiesta en la ciudad de mexico;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/clase-de-salsa-y-noche-de-fiesta-en-la-ciudad-de-mexico-t923343/
Mexico;bacalar-l95624;775179;Desde bacalar;https://www.getyourguide.com/es-es/bacalar-l95624/desde-bacalar-traslado-compartido-de-ida-a-caye-caulker-t775179/
Mexico;cabo-san-lucas-l306;662066;Excursion en quad por la playa y el desierto de migrino en cabo por cactus;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/excursion-en-quad-por-la-playa-y-el-desierto-de-migrino-en-cabo-por-cactus-tours-park-t662066/
