zona_url,ciudad,actividad,precio,opiniones,fuente,fecha_scan
https://www.civitatis.com/es/cauca/,Silvia,Tour por la Casa Payán + Ritual misak,"43,66 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Paseo a caballo por Silvia,"35,91 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Paseo a caballo por Silvia,"35,91 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Senderismo por el páramo de Silvia,"12,92 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Senderismo por el páramo de Silvia,"12,92 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Excursión de 3 días a los parques arqueológicos de Tierradentro y San Agustín,"456,22 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Excursión de 3 días a los parques arqueológicos de Tierradentro y San Agustín,"456,22 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Excursión privada desde Silvia,"122,10 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Silvia,Excursión privada desde Silvia,"122,10 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Senderismo por las cascadas de Puracé,"80,67 €",Novedad,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Senderismo por las cascadas de Puracé,"80,67 €",Novedad,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Excursión al lago El Bolsón,"34,47 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Excursión al lago El Bolsón,"34,47 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Trekking de 5 días por el Nevado del Huila finalizando en Belalcázar,"402,21 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cauca/,Popayán,Trekking de 5 días por el Nevado del Huila finalizando en Belalcázar,"402,21 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Tour privado por Valledupar,"132,15 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Tour privado por Valledupar,"132,15 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Tour privado de Diomedes Díaz,"243,71 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Tour privado de Diomedes Díaz,"243,71 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Excursión privada a los ríos de la Sierra Nevada de Santa Marta,"185,70 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cesar/,Valledupar,Excursión privada a los ríos de la Sierra Nevada de Santa Marta,"185,70 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/choco/,Bahía Solano,Avistamiento de ballenas en Bahía Solano,"57,45 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/choco/,Bahía Solano,Avistamiento de ballenas en Bahía Solano,"57,45 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/choco/,Bahía Solano,Paseo en canoa por el río Tundó,"21,83 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/choco/,Bahía Solano,Paseo en canoa por el río Tundó,"21,83 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a la Catedral de Sal de Zipaquirá,"41,14 €",913 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a la Catedral de Sal de Zipaquirá,"41,14 €",913 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Oferta: Guatavita + Catedral de Sal de Zipaquirá,"64,12 €",765 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Oferta: Guatavita + Catedral de Sal de Zipaquirá,"64,12 €",765 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por Bogotá,¡Gratis!,3.750 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por Bogotá,¡Gratis!,3.750 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a la Catedral de Sal de Zipaquirá + Andrés Carne de Res en Chía,"59,75 €",119 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a la Catedral de Sal de Zipaquirá + Andrés Carne de Res en Chía,"59,75 €",119 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por Bogotá + Teleférico a Montserrate,"68,95 €",272 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por Bogotá + Teleférico a Montserrate,"68,95 €",272 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a Villa de Leyva,"101,12 €",65 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a Villa de Leyva,"101,12 €",65 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,,Traslados en Cundinamarca,"11,03 €",862 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,,Traslados en Cundinamarca,"11,03 €",862 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour de la cultura colombiana,"28,72 €",146 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour de la cultura colombiana,"28,72 €",146 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour de Bogotá al completo con entradas,"106,87 €",142 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour de Bogotá al completo con entradas,"106,87 €",142 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Trekking por el Parque Aventura La Chorrera,"95,38 €",49 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Trekking por el Parque Aventura La Chorrera,"95,38 €",49 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por el Museo del Oro y el barrio de La Candelaria,"33,40 €",27 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por el Museo del Oro y el barrio de La Candelaria,"33,40 €",27 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour privado por Bogotá,"80,44 €",81 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Tour privado por Bogotá,"80,44 €",81 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por el cerro de Monserrate,¡Gratis!,629 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por el cerro de Monserrate,¡Gratis!,629 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por el barrio de La Candelaria,¡Gratis!,92 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour por el barrio de La Candelaria,¡Gratis!,92 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a Zipaquirá en el Tren Turístico de la Sabana,"86,87 €",12 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Excursión a Zipaquirá en el Tren Turístico de la Sabana,"86,87 €",12 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por Monserrate,"22,98 €",22 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Visita guiada por Monserrate,"22,98 €",22 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia","Tour por los barrios de San Diego, La Merced y La Macarena","21,92 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia","Tour por los barrios de San Diego, La Merced y La Macarena","21,92 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour del grafiti por Bogotá,¡Gratis!,876 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour del grafiti por Bogotá,¡Gratis!,876 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour gastronómico por Bogotá,¡Gratis!,87 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour gastronómico por Bogotá,¡Gratis!,87 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour en bicicleta por el centro de Bogotá,¡Gratis!,480 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,"Bogotá, Colombia",Free tour en bicicleta por el centro de Bogotá,¡Gratis!,480 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller y degustación de café colombiano en La Candelaria,"29,87 €",56 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller y degustación de café colombiano en La Candelaria,"29,87 €",56 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour del café por Cundinamarca,"91,70 €",86 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour del café por Cundinamarca,"91,70 €",86 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Zipaquirá,Entrada a la Catedral de Sal de Zipaquirá,"16,08 €",58 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Zipaquirá,Entrada a la Catedral de Sal de Zipaquirá,"16,08 €",58 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Parque Jaime Duque,"78,14 €",37 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Parque Jaime Duque,"78,14 €",37 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de los fantasmas de Bogotá,"8,15 €",48 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de los fantasmas de Bogotá,"8,15 €",48 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a Guatavita + Casa al Revés,"80,44 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a Guatavita + Casa al Revés,"80,44 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,"Tour de 7, 10, 13 o 15 días por Colombia","1.330,98 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,"Tour de 7, 10, 13 o 15 días por Colombia","1.330,98 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado de la esmeralda por Bogotá,"156,28 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado de la esmeralda por Bogotá,"156,28 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por la Casa de Betty la Fea,"41,37 €",11 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por la Casa de Betty la Fea,"41,37 €",11 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Páramo de Sumapaz,"116,45 €",9 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Páramo de Sumapaz,"116,45 €",9 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a los cafetales colombianos,"129,85 €",148 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a los cafetales colombianos,"129,85 €",148 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo en helicóptero por Bogotá,"126,41 €",Novedad,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo en helicóptero por Bogotá,"126,41 €",Novedad,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de 4 días por Boyacá,"256,26 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de 4 días por Boyacá,"256,26 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en chiva rumbera por Bogotá,"32,17 €",7 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en chiva rumbera por Bogotá,"32,17 €",7 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo a caballo o senderismo por las montañas de La Calera,"57,45 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo a caballo o senderismo por las montañas de La Calera,"57,45 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en bicicleta por Bogotá,"15,28 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en bicicleta por Bogotá,"15,28 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita a la finca cafetera El Edén,"91,70 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita a la finca cafetera El Edén,"91,70 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Free tour de Gabriel García Márquez,¡Gratis!,6 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Free tour de Gabriel García Márquez,¡Gratis!,6 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Free tour de la esmeralda,¡Gratis!,66 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Free tour de la esmeralda,¡Gratis!,66 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Autobús turístico de Bogotá,"22,75 €",14 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Autobús turístico de Bogotá,"22,75 €",14 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour gastronómico por Bogotá,"51,07 €",42 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour gastronómico por Bogotá,"51,07 €",42 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por Mirador El Paraíso + Teleférico,"71,82 €",67 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por Mirador El Paraíso + Teleférico,"71,82 €",67 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour nocturno por Bogotá,"72,39 €",25 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour nocturno por Bogotá,"72,39 €",25 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,¿Escala en Bogotá? Tour privado desde el aeropuerto,"180,42 €",19 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,¿Escala en Bogotá? Tour privado desde el aeropuerto,"180,42 €",19 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión privada desde Bogotá,"275,80 €",9 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión privada desde Bogotá,"275,80 €",9 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de la cerveza artesanal por Bogotá,"39,76 €",34 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de la cerveza artesanal por Bogotá,"39,76 €",34 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la mina de sal de Nemocón,"68,95 €",23 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la mina de sal de Nemocón,"68,95 €",23 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al salto de Tequendama,"80,44 €",13 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al salto de Tequendama,"80,44 €",13 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de Jorge Eliécer Gaitán,"29,87 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de Jorge Eliécer Gaitán,"29,87 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por el barrio Chapinero,"35,11 €",17 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por el barrio Chapinero,"35,11 €",17 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en patinete eléctrico por La Candelaria,"24,13 €",27 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour en patinete eléctrico por La Candelaria,"24,13 €",27 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour del desayuno colombiano,"32,56 €",20 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour del desayuno colombiano,"32,56 €",20 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour por el Jardín Botánico de Bogotá,"41,37 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour por el Jardín Botánico de Bogotá,"41,37 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de chocolate en Bogotá,"39,87 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de chocolate en Bogotá,"39,87 €",16 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Parque Natural Chicaque,"67,80 €",6 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión al Parque Natural Chicaque,"67,80 €",6 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Entrada a un local de bolirana electrónica,"4,59 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Entrada a un local de bolirana electrónica,"4,59 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de anillos de esmeraldas,"126,41 €",10 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de anillos de esmeraldas,"126,41 €",10 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Clase de salsa en Bogotá,"21,48 €",10 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Clase de salsa en Bogotá,"21,48 €",10 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de compras por Bogotá,"72,39 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de compras por Bogotá,"72,39 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de la fruta colombiana,"36,77 €",12 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour de la fruta colombiana,"36,77 €",12 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por el barrio de Usaquén,"21,92 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita guiada por el barrio de Usaquén,"21,92 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo privado a caballo por los cerros de Guadalupe y Monserrate,"191,20 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Paseo privado a caballo por los cerros de Guadalupe y Monserrate,"191,20 €",3 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour por el Santuario del Divino Niño y la plaza 20 de Julio,"57,45 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour por el Santuario del Divino Niño y la plaza 20 de Julio,"57,45 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,¿Escala en Bogotá? Tour desde el aeropuerto,"22,75 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,¿Escala en Bogotá? Tour desde el aeropuerto,"22,75 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado del tejo y la cerveza por Bogotá,"94,92 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado del tejo y la cerveza por Bogotá,"94,92 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de medicina ancestral indígena,"34,47 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de medicina ancestral indígena,"34,47 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Varios destinos,Excursión a la Mina de Sal de Nemocón + Senderismo por el desierto de Checua,"36,77 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Varios destinos,Excursión a la Mina de Sal de Nemocón + Senderismo por el desierto de Checua,"36,77 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Escalada en las Rocas de Suesca,"73,54 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Escalada en las Rocas de Suesca,"73,54 €",2 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de mochilas wayuu en Bogotá,"34,47 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller de mochilas wayuu en Bogotá,"34,47 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita nocturna al mirador de la Cueva del Arco,"43,66 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Visita nocturna al mirador de la Cueva del Arco,"43,66 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Clase de cocina colombiana,"82,74 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Clase de cocina colombiana,"82,74 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la laguna de Tota,"68,95 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la laguna de Tota,"68,95 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller privado de grafitis en Bogotá,"68,95 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Taller privado de grafitis en Bogotá,"68,95 €",4 opiniones,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la laguna El Tabacal + Visita a la finca Gallito Torres,"119,51 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a la laguna El Tabacal + Visita a la finca Gallito Torres,"119,51 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Transporte hasta el restaurante Andrés Carne de Res en Chía,"40,22 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Transporte hasta el restaurante Andrés Carne de Res en Chía,"40,22 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado de la arquitectura de Bogotá,"124,11 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado de la arquitectura de Bogotá,"124,11 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Tobia,Tour de aventura en Tobia,"31,02 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Tobia,Tour de aventura en Tobia,"31,02 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado del grafiti por Bogotá,"63,20 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Tour privado del grafiti por Bogotá,"63,20 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Suesca,Escalada en las Rocas de Suesca,"15,33 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Suesca,Escalada en las Rocas de Suesca,"15,33 €",1 opinión,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Varios destinos,Senderismo por las cuevas de Tenjo,"43,66 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Varios destinos,Senderismo por las cuevas de Tenjo,"43,66 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a Nocaima y La Vega + Visita a la finca de panela El Bambú,"68,95 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Excursión a Nocaima y La Vega + Visita a la finca de panela El Bambú,"68,95 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Avistamiento de aves en el cerro de Monserrate,"73,54 €",Sin valorar,Civitatis,2025-12-30
https://www.civitatis.com/es/cundinamarca/,Bogotá,Avistamiento de aves en el cerro de Monserrate,"73,54 €",Sin valorar,Civitatis,2025-12-30
