moneda	pais	destino	actividad	 precio 	opiniones	viajeros	url_fuente	fuente	fecha_scan
USD	Argentina	Purmamarca	Excursión a Yavi y La Quiaca	 $213 	0		https://www.civitatis.com/es/purmamarca/	Civitatis	19-01-2026 13:23
USD	Argentina	Purmamarca	Excursión a la laguna de los Pozuelos	 $187 	0		https://www.civitatis.com/es/purmamarca/	Civitatis	19-01-2026 13:23
USD	Argentina	Purmamarca	Excursión a la Quebrada de Humahuaca	 $53 	4	48	https://www.civitatis.com/es/purmamarca/	Civitatis	19-01-2026 13:23
USD	Argentina	Purmamarca	Senderismo con llamas por Purmamarca	 $101 	0	10	https://www.civitatis.com/es/purmamarca/	Civitatis	19-01-2026 13:23
USD	Argentina	Purmamarca	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/purmamarca/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Free tour por Cafayate	 $- 	81	889	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a la Quebrada de las Conchas	 $107 	0	40	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a Tafí del Valle y las ruinas de Quilmes	 $133 	0	9	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a la Quebrada de las Flechas	 $107 	1	8	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a las ruinas de Quilmes	 $86 	1	6	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a Molinos y Cachi	 $173 	0	1	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Excursión a San Miguel de Tucumán, Tafí del Valle y ruinas de Quilmes	 $187 	0	9	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Tour del vino por Cafayate	 $80 	0	20	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Cafayate	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/cafayate/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión al Parque Nacional de Los Alerces y el lago Menéndez	 $129 	4	22	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Tour por Esquel y la laguna La Zeta	 $45 	0	2	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión a Trevelin y Futaleufú	 $81 	1	53	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión a las cascadas del Nant y Fall	 $81 	1	16	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión a Piedra Parada y el Cañadón de la Buitrera	 $148 	0	5	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión a Cholila	 $173 	0	1	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión al Parque Nacional de Los Alerces	 $81 	0	42	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Tour por Esquel y La Hoya	 $64 	0		https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Excursión a Trevelin + Cascadas y viñas del Nant y Fall	 $127 	0	5	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Rafting en el río Corcovado	 $41 	1	10	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Esquel	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/esquel/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada al Parque Nacional El Leoncito	 $96 	4	61	https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada al Arroyo Turquesa	 $200 	1	16	https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada a la Laguna Blanca	 $170 	0	11	https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Tour privado por el Valle de Calingasta + Cata de vinos	 $96 	0	11	https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada a la Sierra del Tontal	 $170 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada a los hongos de Tocota	 $170 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada al refugio de Los Manantiales	 $170 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada al Bosque Petrificado	 $96 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada a la reserva de Los Morrillos	 $170 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Excursión privada a las minas del río Castaño	 $170 	0		https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Barreal	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/barreal/	Civitatis	19-01-2026 13:23
USD	Argentina	Las Grutas	Excursión a las Salinas del Gualicho	 $150 	3	10	https://www.civitatis.com/es/las-grutas/	Civitatis	19-01-2026 13:23
USD	Argentina	Las Grutas	Excursión al Fuerte Argentino + Snorkel en la laguna Loma Blanca	 $150 	0		https://www.civitatis.com/es/las-grutas/	Civitatis	19-01-2026 13:23
USD	Argentina	Las Grutas	Excursión al Cañadón de las Ostras y El Sótano	 $80 	0		https://www.civitatis.com/es/las-grutas/	Civitatis	19-01-2026 13:23
USD	Argentina	Las Grutas	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/las-grutas/	Civitatis	19-01-2026 13:23
USD	Argentina	Cañuelas	Polo en la Estancia Villa María	 $140 	2	11	https://www.civitatis.com/es/canuelas/	Civitatis	19-01-2026 13:23
USD	Argentina	Cañuelas	Paseo a caballo por la Estancia Villa María	 $140 	0	8	https://www.civitatis.com/es/canuelas/	Civitatis	19-01-2026 13:23
USD	Argentina	Cañuelas	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/canuelas/	Civitatis	19-01-2026 13:23
USD	Argentina	San Antonio de Areco	Experiencia gaucha en San Antonio de Areco	 $215 	17	133	https://www.civitatis.com/es/san-antonio-de-areco/	Civitatis	19-01-2026 13:23
USD	Argentina	San Antonio de Areco	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-antonio-de-areco/	Civitatis	19-01-2026 13:23
USD	Argentina	Villa de Merlo	Free tour por Villa de Merlo	 $- 	0	26	https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Excursión a las Sierras de Comechingones	 $47 	1	53	https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Tour panorámico por Villa de Merlo	 $35 	3	36	https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Observación de estrellas en Villa de Merlo	 $28 	0		https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Senderismo por la Sierra de Comechingones al atardecer	 $45 	0		https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Excursión al Valle de Traslasierra por la Ruta 14	 $35 	0		https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa de Merlo	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/villa-de-merlo/	Civitatis	19-01-2026 13:24
USD	Argentina	La Falda	Paseo a caballo por las sierras de Córdoba	 $56 	2	26	https://www.civitatis.com/es/la-falda/	Civitatis	19-01-2026 13:24
USD	Argentina	La Falda	Tour de 3 días a caballo por las sierras de Córdoba	 $490 	0		https://www.civitatis.com/es/la-falda/	Civitatis	19-01-2026 13:24
USD	Argentina	La Falda	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/la-falda/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Camino de los Siete Lagos y San Martín de los Andes	 $89 	8	138	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Excursión a Villa Traful	 $103 	2	33	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Excursión privada desde Villa La Angostura	 $520 	1	13	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Excursión a Cerro Bayo por libre	 $16 	0	44	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Tour privado por Villa La Angostura	 $267 	0	3	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Traslados en Villa La Angostura	 $6 	1.114	20.926	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Tour panorámico por Villa La Angostura	 $32 	0	25	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Excursión a Bariloche	 $89 	0	6	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Buceo en el lago Correntoso	 $50 	0		https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Bautismo de buceo en el lago Correntoso	 $50 	0	11	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	Villa La Angostura	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/villa-la-angostura/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Baños termales de San Gerónimo + Salinas del Bebedero	 $156 	1	12	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión al Parque Nacional Sierra de las Quijadas	 $260 	2	4	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a El Volcán y El Trapiche	 $208 	0	4	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a La Carolina	 $226 	0	2	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a Villa de Merlo y La Toma	 $295 	0	1	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Tour por San Luis y Potrero de los Funes	 $156 	0	1	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a Río Grande y Nogolí	 $208 	0		https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a Villa Mercedes	 $226 	0		https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión a La Punta, Suyuque y Villa de la Quebrada	 $156 	1	1	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Tour por Potrero de los Funes y San Luis	 $156 	0		https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	San Luis	Excursión al río Grande y Nogolí	 $208 	0		https://www.civitatis.com/es/san-luis/	Civitatis	19-01-2026 13:24
USD	Argentina	Paraná	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/parana/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a El Volcán y El Trapiche	 $208 	1	7	https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a La Punta, Suyuque y Villa de la Quebrada	 $156 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Baños termales de San Gerónimo + Salinas del Bebedero	 $156 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión al río Grande y Nogolí	 $208 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión al Parque Nacional Sierra de las Quijadas	 $260 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a Villa Mercedes	 $226 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Tour por Potrero de los Funes y San Luis	 $156 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a Villa de Merlo y La Toma	 $295 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a La Carolina	 $226 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Tour por San Luis y Potrero de los Funes	 $156 	0	1	https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Potrero de los Funes	Excursión a Río Grande y Nogolí	 $208 	0		https://www.civitatis.com/es/potrero-de-los-funes/	Civitatis	19-01-2026 13:24
USD	Argentina	Colón	Tour en kayak por el río Uruguay	 $100 	0	1	https://www.civitatis.com/es/colon/	Civitatis	19-01-2026 13:25
USD	Argentina	Colón	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/colon/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a los parques de Talampaya y Valle de la Luna	 $86 	24	121	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a Catamarca	 $77 	0	14	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Valle de la Luna, Talampaya y Laguna Brava en 2 días	 $218 	0	10	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a Sanagasta y el Parque de Dinosaurios	 $47 	2	14	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Ruta del Adobe y Termas de Fiambalá en 1 o 2 días	 $106 	3	21	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a Chilecito y Cuesta de Miranda	 $83 	4	30	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a la Laguna Brava	 $288 	1	20	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Tour por los pueblos de la costa riojana	 $125 	1	13	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Tour en 4x4 por el Cerro de la Cruz	 $39 	0	6	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Tour por La Rioja y Las Padercitas	 $94 	1	3	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Senderismo por el Pucará de Los Sauces	 $47 	0	1	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión al Cañón del Triásico	 $185 	0	1	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a la Quebrada del Yeso	 $288 	0		https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Trekking por Los Colorados o la Quebrada de los Cóndores	 $53 	0		https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Shincal, Campo de Piedra Pómez y volcán Carachi Pampa en 2 días	 $252 	0		https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión a la Cuesta de Miranda y Mina La Mexicana	 $263 	0		https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	La Rioja Argentina	Excursión al cráter Corona del Inca	 $350 	0	1	https://www.civitatis.com/es/la-rioja-argentina/	Civitatis	19-01-2026 13:25
USD	Argentina	Concordia	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/concordia/	Civitatis	19-01-2026 13:25
USD	Argentina	Gualeguaychú	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/gualeguaychu/	Civitatis	19-01-2026 13:25
USD	Argentina	Santa Fe	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/santa-fe/	Civitatis	19-01-2026 13:25
USD	Argentina	Mar del Plata	Free tour por Mar del Plata	 $- 	10	151	https://www.civitatis.com/es/mar-del-plata/	Civitatis	19-01-2026 13:25
USD	Argentina	Mar del Plata	Senderismo por la costa de Mar del Plata	 $31 	2	25	https://www.civitatis.com/es/mar-del-plata/	Civitatis	19-01-2026 13:25
USD	Argentina	Mar del Plata	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/mar-del-plata/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Senderismo por la laguna Oca	 $45 	3	7	https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Tour en kayak por el río Paraguay	 $69 	1	4	https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Tour en bicicleta por la laguna Oca	 $69 	1	2	https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Avistamiento de aves en la laguna Oca	 $59 	0		https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Tour nocturno en bicicleta por Formosa	 $35 	0		https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Formosa	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/formosa/	Civitatis	19-01-2026 13:25
USD	Argentina	Trelew	Entrada al Museo Paleontológico	 $17 	1	97	https://www.civitatis.com/es/trelew/	Civitatis	19-01-2026 13:25
USD	Argentina	Trelew	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/trelew/	Civitatis	19-01-2026 13:25
USD	Argentina	Trelew	Traslados en Trelew	 $19 	96	1.329	https://www.civitatis.com/es/trelew/	Civitatis	19-01-2026 13:25
USD	Argentina	San Rafael	Excursión al cañón del Atuel	 $45 	29	273	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Tour de viñedos y bodegas por San Rafael	 $91 	12	108	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Excursión al valle de Las Leñas	 $72 	9	113	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Excursión al embalse de Los Reyunos	 $27 	11	104	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Visita a la bodega La Mansa Wine States	 $66 	0	10	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Visita a las bodegas El Nevado y Fow	 $79 	0	2	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Tour por San Rafael + Visita a una bodega y una chocolatería	 $24 	0		https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	San Rafael	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-rafael/	Civitatis	19-01-2026 13:26
USD	Argentina	Reconquista	Tour por el humedal Jaaukanigás	 $75 	0		https://www.civitatis.com/es/reconquista/	Civitatis	19-01-2026 13:26
USD	Argentina	Reconquista	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/reconquista/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Free tour por Posadas	 $- 	5	42	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a las ruinas jesuíticas de Santa Ana, Loreto y San Ignacio	 $125 	1	17	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Ruinas jesuíticas de La Santísima Trinidad del Paraná y Jesús de Tavarangüé	 $150 	5	23	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a Salto Encantado y Moconá	 $212 	5	48	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a las ruinas de San Ignacio	 $118 	10	37	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión privada a los Esteros del Iberá	 $292 	2	48	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Tour panorámico por Posadas	 $55 	2	14	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a las Cataratas de Iguazú	 $220 	1	31	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Tour por Posadas + Avistamiento de aves	 $68 	0	1	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a la Estancia La Armonía	 $90 	0		https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a Apóstoles y las ruinas jesuíticas de Santa María La Mayor	 $127 	0		https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Excursión a la Cruz de Santa Ana y ruinas de San Ignacio	 $155 	0		https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Tour de la yerba mate y el té por Apóstoles	 $85 	0	3	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Posadas	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/posadas-argentina/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Rafting en el río Mendoza	 $45 	8	195	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Tirolina sobre el embalse Potrerillos	 $36 	6	48	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Trekking de iniciación en Potrerillos	 $41 	1	20	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Tour en kayak por el embalse Potrerillos	 $45 	2	15	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Paddle surf en el embalse Potrerillos	 $50 	0	7	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Trekking avanzado en Potrerillos	 $159 	0		https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Paseo en velero por el embalse de Potrerillos	 $110 	0		https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Potrerillos 	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/potrerillos/	Civitatis	19-01-2026 13:26
USD	Argentina	Comodoro Rivadavia	Tour en 4x4 por Rocas Coloradas	 $200 	0		https://www.civitatis.com/es/comodoro-rivadavia/	Civitatis	19-01-2026 13:26
USD	Argentina	Comodoro Rivadavia	Tour en 4x4 por el río Chico	 $320 	0		https://www.civitatis.com/es/comodoro-rivadavia/	Civitatis	19-01-2026 13:26
USD	Argentina	Comodoro Rivadavia	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/comodoro-rivadavia/	Civitatis	19-01-2026 13:26
USD	Argentina	Cabra Corral	Tour de aventura en Cabra Corral	 $229 	0	4	https://www.civitatis.com/es/cabra-corral/	Civitatis	19-01-2026 13:26
USD	Argentina	Cabra Corral	Banana boat, moto de agua y kayak en Cabra Corral	 $245 	0		https://www.civitatis.com/es/cabra-corral/	Civitatis	19-01-2026 13:26
USD	Argentina	Cabra Corral	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/cabra-corral/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Senderismo por San Lorenzo	 $42 	2	27	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Paseo a caballo por San Lorenzo	 $59 	0	13	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Tour en bicicleta por San Lorenzo	 $59 	0		https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Excursión a las Salinas Grandes + Tren Solar de la Quebrada	 $68 	19	209	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Excursión a Cafayate	 $40 	204	2.213	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Free tour por Salta	 $- 	479	16.046	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Excursión a Cachi	 $40 	124	983	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
USD	Argentina	San Lorenzo	Excursión a Iruya	 $189 	10	77	https://www.civitatis.com/es/san-lorenzo/	Civitatis	19-01-2026 13:26
