moneda,pais,destino,actividad,precio_desde_original,precio_real,opiniones,viajeros,url_fuente,fuente,fecha_scan
MXN,México,Riviera Maya,Excursión a Chichén Itzá y el cenote Chichi Kan,,1.369 MXN,5.257 opiniones,55.333 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-chichen-itza/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Isla Contoy e Isla Mujeres,"3.117,85 MXN","2.650,18 MXN",766 opiniones,10.507 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-contoy-isla-mujeres/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,"Excursión a Chichén Itzá, Cobá y cenote Ik-Kil",,"2.855,88 MXN",1.013 opiniones,8.790 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-chichen-itza-coba-ik-kil/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Tulum y Akumal + Snorkel en cenote maya,"2.564,39 MXN","2.179,73 MXN",538 opiniones,6.195 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-tulum-snorkel-cenote/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Tulum y Cobá,"1.383,66 MXN","1.176,11 MXN",1.344 opiniones,21.105 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-tulum-coba/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Isla Mujeres en catamarán,"1.106,93 MXN","922,44 MXN",1.777 opiniones,51.643 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-isla-mujeres-catamaran/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Entrada a Aqua Nick Riviera Maya,,"3.117,85 MXN",4 opiniones,343 viajeros,https://www.civitatis.com/es/playa-del-carmen/entrada-aqua-nick-riviera-maya/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a la isla Holbox,,"1.893,75 MXN",821 opiniones,33.895 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-isla-holbox/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión al Río Secreto,,"2.195,41 MXN",105 opiniones,1.065 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-rio-secreto/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Entrada a Xcaret sin colas,,"2.453,51 MXN",103 opiniones,3.609 viajeros,https://www.civitatis.com/es/playa-del-carmen/entrada-xcaret/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Tarjeta eSIM Civitatis México,,"110,69 MXN",80 opiniones,1.601 viajeros,https://www.civitatis.com/es/tarjeta-esim-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Xcaret,,"3.099,22 MXN",485 opiniones,9.746 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-parque-xcaret/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Sian Ka’an,,"3.302,34 MXN",156 opiniones,1.883 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-sian-kaan/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Entrada a Jungala Aqua Experience,,"934,70 MXN",20 opiniones,1.167 viajeros,https://www.civitatis.com/es/playa-del-carmen/entrada-jungala-aqua-experience/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Ferry a Cozumel,,"337,42 MXN",71 opiniones,3.201 viajeros,https://www.civitatis.com/es/playa-del-carmen/ferry-cozumel/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Entrada a Xplor,,"2.767,14 MXN",8 opiniones,494 viajeros,https://www.civitatis.com/es/playa-del-carmen/entrada-xplor/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Seguro de viaje Civitatis,,"403,79 MXN",2.904 opiniones,95.919 viajeros,https://www.civitatis.com/es/seguro-viaje/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Chichén Itzá y Ek Balam,,"3.047,75 MXN",38 opiniones,376 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-chichen-itza-ek-balam/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Nado con tortugas en la bahía de Akumal,"1.475,90 MXN","1.383,66 MXN",129 opiniones,2.007 viajeros,https://www.civitatis.com/es/playa-del-carmen/nado-tortugas-caleta-yalku/,Civitatis,2026-02-02 16:17
MXN,México,Riviera Maya,Excursión a Cozumel,3.180 MXN,2.703 MXN,40 opiniones,1.116 viajeros,https://www.civitatis.com/es/playa-del-carmen/excursion-cozumel/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Teotihuacán, Basílica de Guadalupe y Tlatelolco",815 MXN,652 MXN,2.314 opiniones,45.691 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tlatelolco-basilica-guadalupe-teotihuacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Tour por Coyoacán, Xochimilco y la Casa Azul de Frida Kahlo",,1.470 MXN,1.428 opiniones,48.383 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-coyoacan-xochimilco-casa-azul/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Paseo en globo sobre Teotihuacán,,2.450 MXN,1.209 opiniones,16.600 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/paseo-globo-teotihuacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Excursión a Puebla, Cholula y Tonanzintla",1.030 MXN,927 MXN,882 opiniones,14.856 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-cholula-puebla/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Teotihuacán,850 MXN,"722,50 MXN",1.357 opiniones,15.218 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-piramides-teotihuacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Free tour por Ciudad de México,,¡Gratis!,2.804 opiniones,91.735 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/free-tour-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Traslados en Ciudad de México,,800 MXN,1.751 opiniones,28.208 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/traslados/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por el Museo Frida Kahlo en grupo reducido,,1.399 MXN,23 opiniones,269 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-museo-frida-kahlo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour privado por Ciudad de México,,"1.660,39 MXN",73 opiniones,1.623 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-privado-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión en globo a Teotihuacán + Basílica de Guadalupe,,3.803 MXN,26 opiniones,235 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/globo-teotihuacan-basilica-guadalupe/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por Ciudad de México,,"295,18 MXN",290 opiniones,6.013 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-ciudad-de-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tarjeta eSIM Civitatis México,,"110,69 MXN",80 opiniones,1.601 viajeros,https://www.civitatis.com/es/tarjeta-esim-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a las grutas de Tolantongo,1.850 MXN,1.480 MXN,146 opiniones,2.941 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-grutas-tolantongo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Taxco y Cuernavaca en grupo reducido,,1.200 MXN,421 opiniones,7.926 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-taxco-cuernavaca/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Paseo en barco por Xochimilco,1.299 MXN,"844,35 MXN",136 opiniones,1.662 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/paseo-barco-xochimilco/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Oferta: Castillo de Chapultepec + Museo de Antropología,,869 MXN,253 opiniones,4.196 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/castillo-chapultepec-museo-antropologia/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Seguro de viaje Civitatis,,"403,79 MXN",2.904 opiniones,95.919 viajeros,https://www.civitatis.com/es/seguro-viaje/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por el Museo Nacional de Antropología,,515 MXN,128 opiniones,2.369 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-museo-antropologia/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Lucha libre en la Arena México + Buffet y bebidas,,1.656 MXN,17 opiniones,315 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/lucha-libre-buffet-barra-libre/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Puebla y Val'Quirico,,"2.306,10 MXN",19 opiniones,266 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-puebla-valquirico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por los barrios de Xochimilco y Coyoacán en grupo reducido,,1.100 MXN,72 opiniones,1.502 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-nocturno-xochimilco/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour nocturno en autobús descapotable,,180 MXN,346 opiniones,10.754 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-nocturno-autobus/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión al Valle de Bravo y santuario de mariposas monarca,,2.000 MXN,26 opiniones,372 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/valle-bravo-santuario-mariposas-monarca/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Fiesta en trajinera por Xochimilco,,777 MXN,10 opiniones,181 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/fiesta-trajinera-xochimilco/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Castillo de Chapultepec,,225 MXN,26 opiniones,961 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-castillo-chapultepec/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Tour por Xochimilco, Coyoacán y la Casa Roja de Frida Kahlo",,1.500 MXN,6 opiniones,73 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/xochimilco-coyoacan-casa-roja-frida-kahlo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Taxco y las Grutas de Cacahuamilpa,,2.450 MXN,53 opiniones,466 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-taxco-grutas-cacahuamilpa/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por el Palacio de Bellas Artes,,1.100 MXN,9 opiniones,99 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-palacio-bellas-artes/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Espectáculo de mariachis en la Plaza Garibaldi,"1.033,13 MXN","929,82 MXN",33 opiniones,424 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/espectaculo-mariachis-plaza-garibaldi/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a la Basílica de Guadalupe,,985 MXN,20 opiniones,1.215 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-basilica-guadalupe/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Teotihuacán en grupo reducido,,1.850 MXN,Novedad,7 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-teotihuacan-grupo-reducido/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Museo Nacional de Antropología,,225 MXN,12 opiniones,1.989 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-museo-nacional-antropologia/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour en kayak por Xochimilco,,550 MXN,12 opiniones,157 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-kayak-xochimilco/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Autobús turístico de Ciudad de México, Capital Bus",,350 MXN,261 opiniones,9.396 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/autobus-turistico-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por Teotihuacán + Centro de Conservación Reino Animal,,900 MXN,12 opiniones,275 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-teotihuacan-centro-reino-animal/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al mirador de la Torre Latino,,235 MXN,127 opiniones,4.810 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-mirador-torre-latinoamericana/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada para las atracciones premium de Aztlán Parque Urbano,,600 MXN,Sin valorar,32 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-atracciones-aztlan-parque-urbano/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Museo Casa Roja de Frida Kahlo,,300 MXN,18 opiniones,375 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-casa-roja-frida-kahlo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a San Miguel de Allende en grupo reducido,,1.870 MXN,38 opiniones,468 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-san-miguel-allende/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour de 2 días por los Pueblos Mágicos de Hidalgo + Grutas de Tolantongo,,3.100 MXN,4 opiniones,67 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/pueblos-magicos-hidalgo-grutas-tolantongo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Lucha libre mexicana en el Arena México,,1.350 MXN,133 opiniones,2.278 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-lucha-libre/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Free tour por Coyoacán,,¡Gratis!,331 opiniones,11.163 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/free-tour-coyoacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión privada desde Ciudad de México,,3.420 MXN,34 opiniones,974 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-privada-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,"Autobús turístico de Ciudad de México, Turibus",,350 MXN,33 opiniones,1.892 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-panoramico-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Teotihuacán y Tula,,3.250 MXN,15 opiniones,179 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/zona-arqueologica-tula-museo-virreinato/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour privado por Teotihuacán,,5.843 MXN,47 opiniones,1.717 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-privado-teotihuacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a San Miguel de Allende + Aguas termales,,1.600 MXN,124 opiniones,1.889 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/san-miguel-allende-aguas-termales/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Free tour de tacos mexicanos,,¡Gratis!,147 opiniones,5.359 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/free-tour-tacos-mexicanos/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por el Castillo de Chapultepec y el Museo de Antropología + Teleférico de Ciudad de México,,1.800 MXN,22 opiniones,158 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/teleferico-tour-castillo-chapultepec/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Teotihuacán + Tour en bicicleta,1.600 MXN,1.500 MXN,21 opiniones,165 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-bici-teotihuacan/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Acuario Michin Ciudad de México,,425 MXN,2 opiniones,73 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-acuario-michin/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por Iztapalapa + Teleférico,,900 MXN,16 opiniones,144 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-itzapalapa-teleferico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour de los murales de Ciudad de México,,"1.106,93 MXN",20 opiniones,358 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-murales-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Brunch o cena en el restaurante giratorio Bellini,,1.500 MXN,31 opiniones,673 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/cena-restaurante-giratorio-bellini/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por la Casa Estudio Diego Rivera y Frida Kahlo,,850 MXN,3 opiniones,69 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-casa-estudio-diego-rivera-frida-kahlo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour en tranvía por Ciudad de México,,150 MXN,14 opiniones,1.038 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-tranvia-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour de las leyendas de Ciudad de México,800 MXN,760 MXN,40 opiniones,382 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-leyendas-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Free tour por la Basílica de Guadalupe,,¡Gratis!,217 opiniones,7.414 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/free-tour-basilica-guadalupe/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al parque Six Flags,,899 MXN,35 opiniones,1.637 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-six-flags/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a Querétaro y San Miguel de Allende,,1.750 MXN,12 opiniones,191 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-queretaro-san-miguel-allende/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por Coyoacán y Xochimilco,,885 MXN,Novedad,14 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-coyoacan-xochimilco/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Free tour por Santa María la Ribera,,¡Gratis!,14 opiniones,689 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/free-tour-santa-maria-ribera/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por el barrio de San Ángel,,400 MXN,4 opiniones,69 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-barrio-san-angel/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Acuario Inbursa,,330 MXN,48 opiniones,4.207 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-acuario-inbursa/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión a los volcanes Popocatépetl e Iztaccíhuatl en grupo reducido,,2.220 MXN,130 opiniones,1.590 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-volcanes-popocatepetl-iztaccihuatl/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Museo del Templo Mayor,,537 MXN,17 opiniones,1.070 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-museo-templo-mayor/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour gastronómico por Ciudad de México,,320 MXN,21 opiniones,943 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-gastronomico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada a KidZania Ciudad de México,,199 MXN,12 opiniones,687 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-kidzania/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Excursión al Bioparque Estrella,,520 MXN,10 opiniones,2.977 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-bioparque-estrella/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entradas a los museos de Cera y Ripley + Transporte,575 MXN,518 MXN,12 opiniones,438 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entradas-museos-cera-ripley-transporte/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada al Acuario Inbursa + Transporte,,720 MXN,6 opiniones,586 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-acuario-inbursa-transporte/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour por Ciudad de México + Museo de Antropología y Templo Mayor,,822 MXN,33 opiniones,465 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Espectáculo del Ballet Folklórico de México,,2.300 MXN,21 opiniones,438 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/espectaculo-ballet-folklorico-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por el Museo Soumaya,,870 MXN,2 opiniones,295 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-museo-soumaya/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Entrada a Six Flags + Transporte,,1.830 MXN,5 opiniones,286 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/entrada-six-flags-transporte-comida/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Senderismo por el volcán Nevado de Toluca,,2.790 MXN,53 opiniones,329 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/senderismo-volcan-nevado-toluca/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour de 2 días por Ciudad de México al completo,,1.600 MXN,30 opiniones,766 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-ciudad-mexico-completo/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Tour en bicicleta por Ciudad de México,,988 MXN,14 opiniones,178 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-bicicleta-ciudad-mexico/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Visita guiada por el Museo Nacional de Arte,,870 MXN,2 opiniones,175 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/visita-guiada-museo-nacional-arte/,Civitatis,2026-02-02 16:17
MXN,México,Ciudad de México,Paseo privado en globo sobre Teotihuacán,,10.500 MXN,27 opiniones,417 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/paseo-privado-globo-teotihuacan/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Degustación de vinos en la bodega Freixenet + Cata de quesos en Cava Bocanegra,,1.489 MXN,5 opiniones,154 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-bernal-degustacion-vinos/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Bernal y Tequisquiapan,,2.250 MXN,15 opiniones,137 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-bernal-tequisquiapan/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Cuernavaca y Tepoztlán,,2.200 MXN,12 opiniones,98 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-cuernavaca-tepoztlan/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Tour de los fantasmas de Ciudad de México,,678 MXN,7 opiniones,114 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-fantasmas-ciudad-mexico/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Tour en bicicleta eléctrica por Ciudad de México,,1.199 MXN,14 opiniones,128 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-bicicleta-electrica/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Senderismo por el Paso de Cortés Iztaccíhuatl,,2.790 MXN,16 opiniones,93 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/senderismo-paso-cortes-iztaccihuatl/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Tour por el Banco Nacional y los palacios de Ciudad de México,,721 MXN,3 opiniones,69 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/banco-nacional-palacios-ciudad-mexico/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Tour nocturno por Ciudad de México,,600 MXN,Sin valorar,45 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-nocturno-ciudad-mexico/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Visita a una cantina + Espectáculo de Lucha Libre,,1.073 MXN,5 opiniones,118 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/plaza-garibaldi-cantina-lucha-libre/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,"Tour del pulque, el tequila y el mezcal + Mercado de artesanía",,"830,19 MXN",Sin valorar,31 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-pulque-ciudad-mexico/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Mundo Fútbol y Tuzoofari,,1.100 MXN,1 opinión,25 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-mundo-futbol-tuzoofari/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Tour por la Catedral y el Templo Mayor + Murales de Diego Rivera,,650 MXN,1 opinión,25 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/tour-catedral-templo-mayor-murales/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Senderismo por los volcanes Iztaccíhuatl y Popocatépetl al amanecer,,5.260 MXN,5 opiniones,28 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/senderismo-volcan-nevado-toluca-amanecer/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión de 2 días a Taxco y Cuernavaca,,2.725 MXN,Sin valorar,74 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-2-dias-taxco-cuernavaca/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión de 2 días a Puebla y Cholula,,2.550 MXN,7 opiniones,71 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-2-dias-puebla-cholula/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Atlixco y Chipilo,,2.542 MXN,7 opiniones,32 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-atlixco-chipilo/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Xoxafi,,1.380 MXN,1 opinión,20 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/excursion-xoxafi/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,Excursión a Teotihuacán y San Martín de las Pirámides + Temazcal,,1.800 MXN,2 opiniones,22 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/teotihuacan-san-martin-piramides-temazcal/,Civitatis,2026-02-02 16:18
MXN,México,Ciudad de México,City Passport Ciudad de México,,"2.933,37 MXN",Sin valorar,63 viajeros,https://www.civitatis.com/es/ciudad-de-mexico/mexico-city-unlimited-attractions-pass/,Civitatis,2026-02-02 16:18
